Ma_Don,Ngay_Dat,Ma_Khach_Hang,So_Dien_Thoai,Tinh_Thanh,Ma_San_Pham,Ten_San_Pham,Nhom_Hang,So_Luong,Don_Gia,Ty_Le_Giam_Gia,Tien_Giam,Tong_Hang,VAT_10,Phi_Van_Chuyen,Tong_Thanh_Toan,Don_Vi_Giao,Phuong_Thuc_Thanh_Toan,Kenh_Ban,Trang_Thai,Ngay_Giao_Du_Kien,So_Lan_Khach_Quay_Lai,thuong_hieu,danh_muc
DH2021009001,2021-04-23,KH00001,0853807152,TP. H? Chí Minh,SP003,iPhone 15,?? ?i?n t?,1,"19,990,000",5%,"1,000,000","19,990,000","1,899,000","28,000","20,917,000",Viettel Post,COD,C?a hàng,?ã giao,2021-04-27,20,Apple,?i?n tho?i
DH2021008736,2021-04-24,KH00007,0341806456,TP. H? Chí Minh,SP022,Cáp s?c Type-C Anker,?? ?i?n t?,1,"190,000",20%,"38,000","190,000","15,000","40,000","207,000",VNPost,Chuy?n kho?n,Facebook,?ã giao,2021-04-28,20,Anker,Ph? ki?n
DH2021001657,2021-04-25,KH00003,0967250448,??ng Nai,SP001,Samsung Galaxy A15,?? ?i?n t?,1,"4,590,000",3%,"138,000","4,590,000","445,000","35,000","4,932,000",Ninja Van,Chuy?n kho?n,Website,Hoàn hàng,2021-05-01,20,Samsung,?i?n tho?i
DH2021002023,2021-04-25,KH00001,0853807152,TP. H? Chí Minh,SP023,Apple Watch SE,?? ?i?n t?,2,"5,990,000",0%,0,"11,980,000","1,198,000","35,000","13,213,000",Ninja Van,Chuy?n kho?n,Website,?ã giao,2021-04-29,20,Apple,??ng h? thông minh
DH2021004851,2021-04-25,KH00001,0853807152,TP. H? Chí Minh,SP020,? c?ng SSD Kingston 500GB,?? ?i?n t?,1,"1,190,000",0%,0,"1,190,000","119,000","30,000","1,339,000",J&T Express,COD,Website,Hoàn hàng,2021-04-29,20,Kingston,Linh ki?n
DH2021008589,2021-04-25,KH00001,0853807152,TP. H? Chí Minh,SP008,Laptop Dell Inspiron 15,?? ?i?n t?,5,"13,990,000",20%,"13,990,000","69,950,000","5,596,000","28,000","61,584,000",J&T Express,COD,TikTok Shop,?ã giao,2021-04-29,20,Dell,Laptop
DH2021001875,2021-04-26,KH00002,0771235506,An Giang,SP024,Samsung Galaxy Watch6,?? ?i?n t?,2,"5,490,000",20%,"2,196,000","10,980,000","878,000","22,000","9,684,000",J&T Express,COD,TikTok Shop,?ã giao,2021-04-28,20,Samsung,??ng h? thông minh
DH2021003845,2021-04-26,KH00001,0853807152,Cà Mau,SP016,Smart TV LG 55 inch,?? ?i?n t?,2,"11,990,000",10%,"2,398,000","23,980,000","2,158,000","40,000","23,780,000",VNPost,Ví ?i?n t?,Shopee,?ã giao,2021-04-29,20,LG,Tivi
DH2021004058,2021-04-26,KH00010,0327703042,TP. H? Chí Minh,SP013,Tai nghe Xiaomi Redmi Buds 5,?? ?i?n t?,4,"990,000",10%,"396,000","3,960,000","356,000","40,000","3,960,000",J&T Express,Chuy?n kho?n,Zalo,H?y ??n,2021-05-01,20,Xiaomi,Tai nghe
DH2021004373,2021-04-26,KH00003,0967250448,V?nh Long,SP018,Chu?t Logitech M331,?? ?i?n t?,1,"390,000",15%,"58,000","390,000","33,000","35,000","400,000",Giao Hàng Ti?t Ki?m,Th? ngân hàng,TikTok Shop,?ã giao,2021-05-02,20,Logitech,Ph? ki?n
DH2021008453,2021-04-26,KH00002,0771235506,TP. H? Chí Minh,SP020,? c?ng SSD Kingston 500GB,?? ?i?n t?,8,"1,190,000",20%,"1,904,000","9,520,000","762,000","30,000","8,408,000",Giao Hàng Ti?t Ki?m,COD,TikTok Shop,?ã giao,2021-05-02,20,Kingston,Linh ki?n
DH2021009033,2021-04-26,KH00002,0771235506,Tây Ninh,SP021,S?c nhanh Anker 20W,?? ?i?n t?,2,"350,000",0%,0,"700,000","70,000","28,000","798,000",Giao Hàng Ti?t Ki?m,Chuy?n kho?n,Shopee,?ã giao,2021-05-01,20,Anker,Ph? ki?n
DH2021001537,2021-04-27,KH00021,0783343025,TP. H? Chí Minh,SP018,Chu?t Logitech M331,?? ?i?n t?,3,"390,000",0%,0,"1,170,000","117,000","18,000","1,305,000",J&T Express,COD,Website,?ang giao,2021-04-29,20,Logitech,Ph? ki?n
DH2021003539,2021-04-27,KH00002,0771235506,TP. H? Chí Minh,SP019,Bàn phím Logitech K380,?? ?i?n t?,1,"690,000",0%,0,"690,000","69,000","45,000","804,000",Viettel Post,COD,C?a hàng,?ang giao,2021-05-01,20,Logitech,Ph? ki?n
DH2021007478,2021-04-27,KH00001,0853807152,An Giang,SP005,Xiaomi Redmi Note 13,?? ?i?n t?,2,"4,990,000",12%,"1,198,000","9,980,000","878,000","45,000","9,705,000",Giao Hàng Nhanh,Chuy?n kho?n,Shopee,?ã giao,2021-04-30,20,Xiaomi,?i?n tho?i
DH2021008163,2021-04-27,KH00003,0967250448,TP. H? Chí Minh,SP011,Tai nghe AirPods 3,?? ?i?n t?,1,"3,990,000",0%,0,"3,990,000","399,000","22,000","4,411,000",VNPost,Ví ?i?n t?,Facebook,?ã giao,2021-05-02,20,Apple,Tai nghe
DH2021008661,2021-04-27,KH00057,0884504641,An Giang,SP024,Samsung Galaxy Watch6,?? ?i?n t?,2,"5,490,000",3%,"329,000","10,980,000","1,065,000","45,000","11,761,000",Viettel Post,Chuy?n kho?n,Website,?ã xác nh?n,2021-05-02,20,Samsung,??ng h? thông minh
DH2021001503,2021-04-28,KH00014,0946009293,TP. H? Chí Minh,SP007,MacBook Air M2,?? ?i?n t?,4,"23,990,000",12%,"11,515,000","95,960,000","8,444,000","18,000","92,907,000",J&T Express,Th? ngân hàng,Website,?ã giao,2021-04-30,20,Apple,Laptop
DH2021005167,2021-04-28,KH00553,0359956882,TP. H? Chí Minh,SP005,Xiaomi Redmi Note 13,?? ?i?n t?,1,"4,990,000",0%,0,"4,990,000","499,000","40,000","5,529,000",Giao Hàng Ti?t Ki?m,COD,Shopee,?ã xác nh?n,2021-04-30,1,Xiaomi,?i?n tho?i
DH2021008293,2021-04-28,KH00002,0771235506,TP. H? Chí Minh,SP020,? c?ng SSD Kingston 500GB,?? ?i?n t?,6,"1,190,000",0%,0,"7,140,000","714,000","18,000","7,872,000",J&T Express,Th? ngân hàng,Facebook,?ã giao,2021-05-01,20,Kingston,Linh ki?n
DH2021008388,2021-04-28,KH00010,0327703042,V?nh Long,SP010,Laptop Asus Vivobook 15,?? ?i?n t?,8,"12,990,000",10%,"10,392,000","103,920,000","9,353,000","22,000","102,903,000",Viettel Post,Ví ?i?n t?,Shopee,?ã giao,2021-04-30,20,Asus,Laptop
DH2021000288,2021-04-29,KH00001,0853807152,An Giang,SP004,iPhone 14,?? ?i?n t?,2,"16,990,000",0%,0,"33,980,000","3,398,000","45,000","37,423,000",J&T Express,COD,C?a hàng,?ã giao,2021-05-04,20,Apple,?i?n tho?i
DH2021005293,2021-04-29,KH00064,0817278937,TP. H? Chí Minh,SP003,iPhone 15,?? ?i?n t?,6,"19,990,000",7%,"8,396,000","119,940,000","11,154,000","25,000","122,723,000",Giao Hàng Nhanh,Chuy?n kho?n,C?a hàng,?ã giao,2021-05-01,15,Apple,?i?n tho?i
DH2021007657,2021-04-29,KH00017,0373648652,C?n Th?,SP019,Bàn phím Logitech K380,?? ?i?n t?,1,"690,000",12%,"83,000","690,000","61,000","40,000","708,000",J&T Express,COD,C?a hàng,?ã giao,2021-05-02,20,Logitech,Ph? ki?n
DH2021008220,2021-04-29,KH00419,0941501600,Cà Mau,SP001,Samsung Galaxy A15,?? ?i?n t?,1,"4,590,000",20%,"918,000","4,590,000","367,000","40,000","4,079,000",Giao Hàng Ti?t Ki?m,COD,C?a hàng,?ang giao,2021-05-02,2,Samsung,?i?n tho?i
DH2021008747,2021-04-29,KH00049,0700753306,TP. H? Chí Minh,SP016,Smart TV LG 55 inch,?? ?i?n t?,1,"11,990,000",20%,"2,398,000","11,990,000","959,000","35,000","10,586,000",J&T Express,COD,Website,Hoàn hàng,2021-05-04,20,LG,Tivi
DH2021000732,2021-04-30,KH00314,0909241385,??ng Nai,SP005,Xiaomi Redmi Note 13,?? ?i?n t?,1,"4,990,000",20%,"998,000","4,990,000","399,000","45,000","4,436,000",Viettel Post,Ví ?i?n t?,Zalo,Hoàn hàng,2021-05-04,1,Xiaomi,?i?n tho?i
DH2021005587,2021-04-30,KH00182,0340677407,Tây Ninh,SP023,Apple Watch SE,?? ?i?n t?,1,"5,990,000",0%,0,"5,990,000","599,000","18,000","6,607,000",VNPost,COD,Zalo,?ã giao,2021-05-04,7,Apple,??ng h? thông minh
DH2021008526,2021-04-30,KH00001,0853807152,Cà Mau,SP021,S?c nhanh Anker 20W,?? ?i?n t?,1,"350,000",0%,0,"350,000","35,000","22,000","407,000",J&T Express,Ví ?i?n t?,Facebook,?ã xác nh?n,2021-05-02,20,Anker,Ph? ki?n
DH2021002609,2021-05-01,KH00013,0766116037,TP. H? Chí Minh,SP019,Bàn phím Logitech K380,?? ?i?n t?,2,"690,000",10%,"138,000","1,380,000","124,000","22,000","1,388,000",J&T Express,Chuy?n kho?n,Shopee,?ã giao,2021-05-06,20,Logitech,Ph? ki?n
DH2021004218,2021-05-01,KH00699,0702401147,Tây Ninh,SP017,Màn hình Dell 24 inch,?? ?i?n t?,1,"3,290,000",0%,0,"3,290,000","329,000","25,000","3,644,000",Ninja Van,Ví ?i?n t?,Shopee,?ã giao,2021-05-07,1,Dell,Màn hình
DH2021009552,2021-05-01,KH00025,0782092292,TP. H? Chí Minh,SP001,Samsung Galaxy A15,?? ?i?n t?,1,"4,590,000",0%,0,"4,590,000","459,000","22,000","5,071,000",Giao Hàng Nhanh,Ví ?i?n t?,C?a hàng,?ã giao,2021-05-05,20,Samsung,?i?n tho?i
DH2021009786,2021-05-02,KH01660,0904330971,??ng Nai,SP001,Samsung Galaxy A15,?? ?i?n t?,1,"4,590,000",15%,"688,000","4,590,000","390,000","30,000","4,322,000",Giao Hàng Nhanh,Ví ?i?n t?,Website,?ang giao,2021-05-06,1,Samsung,?i?n tho?i
DH2021000910,2021-05-03,KH00009,0853050012,C?n Th?,SP023,Apple Watch SE,?? ?i?n t?,1,"5,990,000",0%,0,"5,990,000","599,000","28,000","6,617,000",Giao Hàng Nhanh,Ví ?i?n t?,Shopee,H?y ??n,2021-05-05,20,Apple,??ng h? thông minh
DH2021001645,2021-05-03,KH00001,0853807152,TP. H? Chí Minh,SP017,Màn hình Dell 24 inch,?? ?i?n t?,2,"3,290,000",0%,0,"6,580,000","658,000","40,000","7,278,000",Giao Hàng Nhanh,COD,Website,?ã giao,2021-05-09,20,Dell,Màn hình
DH2021007637,2021-05-03,KH00003,0967250448,TP. H? Chí Minh,SP019,Bàn phím Logitech K380,?? ?i?n t?,1,"690,000",0%,0,"690,000","69,000","28,000","787,000",Giao Hàng Nhanh,Th? ngân hàng,C?a hàng,?ã xác nh?n,2021-05-07,20,Logitech,Ph? ki?n
DH2021000414,2021-05-04,KH00463,0709526468,C?n Th?,SP023,Apple Watch SE,?? ?i?n t?,1,"5,990,000",7%,"419,000","5,990,000","557,000","40,000","6,168,000",Viettel Post,Ví ?i?n t?,TikTok Shop,H?y ??n,2021-05-10,2,Apple,??ng h? thông minh
DH2021000530,2021-05-04,KH00495,0913674235,Tây Ninh,SP021,S?c nhanh Anker 20W,?? ?i?n t?,2,"350,000",10%,"70,000","700,000","63,000","25,000","718,000",Giao Hàng Ti?t Ki?m,Ví ?i?n t?,Zalo,?ã xác nh?n,2021-05-09,1,Anker,Ph? ki?n
DH2021005539,2021-05-04,KH00002,0771235506,TP. H? Chí Minh,SP014,Loa Bluetooth JBL Go 4,?? ?i?n t?,1,"1,190,000",0%,0,"1,190,000","119,000","22,000","1,331,000",Giao Hàng Ti?t Ki?m,Th? ngân hàng,Facebook,Hoàn hàng,2021-05-08,20,JBL,Loa
DH2021004843,2021-05-05,KH00045,0919373445,TP. H? Chí Minh,SP004,iPhone 14,?? ?i?n t?,3,"16,990,000",0%,0,"50,970,000","5,097,000","45,000","56,112,000",J&T Express,Chuy?n kho?n,C?a hàng,?ã giao,2021-05-07,20,Apple,?i?n tho?i
DH2021005768,2021-05-05,KH00004,0358998449,C?n Th?,SP006,Xiaomi Pad 6,?? ?i?n t?,1,"7,990,000",12%,"959,000","7,990,000","703,000","40,000","7,774,000",Viettel Post,Ví ?i?n t?,Shopee,Hoàn hàng,2021-05-08,20,Xiaomi,Máy tính b?ng
DH2021005937,2021-05-05,KH00001,0853807152,??ng Nai,SP005,Xiaomi Redmi Note 13,?? ?i?n t?,6,"4,990,000",7%,"2,096,000","29,940,000","2,784,000","28,000","30,656,000",VNPost,Th? ngân hàng,TikTok Shop,?ã giao,2021-05-09,20,Xiaomi,?i?n tho?i
DH2021007506,2021-05-05,KH00342,0346395913,??ng Nai,SP006,Xiaomi Pad 6,?? ?i?n t?,1,"7,990,000",5%,"400,000","7,990,000","759,000","30,000","8,379,000",Giao Hàng Nhanh,COD,Facebook,Hoàn hàng,2021-05-09,3,Xiaomi,Máy tính b?ng
DH2021009667,2021-05-05,KH00481,0818288530,C?n Th?,SP012,Tai nghe Samsung Galaxy Buds FE,?? ?i?n t?,2,"1,590,000",0%,0,"3,180,000","318,000","25,000","3,523,000",VNPost,Th? ngân hàng,Website,?ã giao,2021-05-08,4,Samsung,Tai nghe
DH2021001385,2021-05-06,KH00001,0853807152,V?nh Long,SP005,Xiaomi Redmi Note 13,?? ?i?n t?,1,"4,990,000",3%,"150,000","4,990,000","484,000","22,000","5,346,000",Giao Hàng Ti?t Ki?m,Th? ngân hàng,Shopee,?ã giao,2021-05-08,20,Xiaomi,?i?n tho?i
DH2021003580,2021-05-07,KH00561,0764439410,??ng Nai,SP004,iPhone 14,?? ?i?n t?,2,"16,990,000",12%,"4,078,000","33,980,000","2,990,000","22,000","32,914,000",VNPost,Chuy?n kho?n,Facebook,?ã giao,2021-05-11,2,Apple,?i?n tho?i
DH2021006790,2021-05-07,KH00001,0853807152,An Giang,SP023,Apple Watch SE,?? ?i?n t?,2,"5,990,000",15%,"1,797,000","11,980,000","1,018,000","30,000","11,231,000",Ninja Van,Ví ?i?n t?,TikTok Shop,?ã giao,2021-05-13,20,Apple,??ng h? thông minh
DH2021000854,2021-05-08,KH00895,0786104739,Tây Ninh,SP006,Xiaomi Pad 6,?? ?i?n t?,4,"7,990,000",0%,0,"31,960,000","3,196,000","30,000","35,186,000",Viettel Post,Ví ?i?n t?,C?a hàng,?ã giao,2021-05-10,1,Xiaomi,Máy tính b?ng
DH2021001800,2021-05-08,KH00029,0383858544,An Giang,SP012,Tai nghe Samsung Galaxy Buds FE,?? ?i?n t?,2,"1,590,000",5%,"159,000","3,180,000","302,000","18,000","3,341,000",Ninja Van,Chuy?n kho?n,Zalo,?ã xác nh?n,2021-05-12,20,Samsung,Tai nghe
DH2021006436,2021-05-08,KH00001,0853807152,TP. H? Chí Minh,SP012,Tai nghe Samsung Galaxy Buds FE,?? ?i?n t?,2,"1,590,000",12%,"382,000","3,180,000","280,000","45,000","3,123,000",Ninja Van,COD,TikTok Shop,?ã giao,2021-05-14,20,Samsung,Tai nghe
DH2021008659,2021-05-08,KH00249,0839498838,TP. H? Chí Minh,SP020,? c?ng SSD Kingston 500GB,?? ?i?n t?,1,"1,190,000",10%,"119,000","1,190,000","107,000","35,000","1,213,000",Giao Hàng Nhanh,COD,TikTok Shop,?ã giao,2021-05-12,3,Kingston,Linh ki?n
DH2021003847,2021-05-09,KH00009,0853050012,C?n Th?,SP020,? c?ng SSD Kingston 500GB,?? ?i?n t?,5,"1,190,000",15%,"892,000","5,950,000","506,000","25,000","5,589,000",Ninja Van,Chuy?n kho?n,Shopee,?ã giao,2021-05-15,20,Kingston,Linh ki?n
DH2021004813,2021-05-09,KH00003,0967250448,C?n Th?,SP006,Xiaomi Pad 6,?? ?i?n t?,4,"7,990,000",0%,0,"31,960,000","3,196,000","35,000","35,191,000",J&T Express,Th? ngân hàng,Zalo,Hoàn hàng,2021-05-11,20,Xiaomi,Máy tính b?ng
DH2021006092,2021-05-09,KH00372,0853272075,TP. H? Chí Minh,SP015,Smart TV Samsung 43 inch,?? ?i?n t?,5,"7,990,000",15%,"5,992,000","39,950,000","3,396,000","18,000","37,372,000",Viettel Post,COD,TikTok Shop,?ã giao,2021-05-13,3,Samsung,Tivi
DH2021007966,2021-05-09,KH00038,0980108158,An Giang,SP007,MacBook Air M2,?? ?i?n t?,1,"23,990,000",0%,0,"23,990,000","2,399,000","40,000","26,429,000",Giao Hàng Ti?t Ki?m,COD,Shopee,?ã giao,2021-05-11,20,Apple,Laptop
DH2021009417,2021-05-09,KH00002,0771235506,C?n Th?,SP011,Tai nghe AirPods 3,?? ?i?n t?,1,"3,990,000",7%,"279,000","3,990,000","371,000","30,000","4,112,000",Ninja Van,Th? ngân hàng,Shopee,?ã giao,2021-05-11,20,Apple,Tai nghe
DH2021000877,2021-05-10,KH00001,0853807152,TP. H? Chí Minh,SP006,Xiaomi Pad 6,?? ?i?n t?,6,"7,990,000",10%,"4,794,000","47,940,000","4,315,000","45,000","47,506,000",Giao Hàng Ti?t Ki?m,Th? ngân hàng,C?a hàng,?ã giao,2021-05-15,20,Xiaomi,Máy tính b?ng
DH2021003393,2021-05-10,KH00015,0335350525,TP. H? Chí Minh,SP020,? c?ng SSD Kingston 500GB,?? ?i?n t?,5,"1,190,000",20%,"1,190,000","5,950,000","476,000","35,000","5,271,000",J&T Express,COD,C?a hàng,?ã giao,2021-05-14,20,Kingston,Linh ki?n
DH2021005856,2021-05-10,KH00061,0861527597,V?nh Long,SP008,Laptop Dell Inspiron 15,?? ?i?n t?,1,"13,990,000",0%,0,"13,990,000","1,399,000","25,000","15,414,000",Ninja Van,COD,Zalo,Hoàn hàng,2021-05-16,11,Dell,Laptop
DH2021005915,2021-05-10,KH00047,0882096727,??ng Tháp,SP007,MacBook Air M2,?? ?i?n t?,3,"23,990,000",7%,"5,038,000","71,970,000","6,693,000","30,000","73,655,000",Viettel Post,Ví ?i?n t?,C?a hàng,?ã giao,2021-05-16,20,Apple,Laptop
DH2021005926,2021-05-10,KH00004,0358998449,V?nh Long,SP006,Xiaomi Pad 6,?? ?i?n t?,2,"7,990,000",5%,"799,000","15,980,000","1,518,000","25,000","16,724,000",Viettel Post,Ví ?i?n t?,Zalo,Hoàn hàng,2021-05-13,20,Xiaomi,Máy tính b?ng
DH2021008126,2021-05-10,KH00008,0760351162,TP. H? Chí Minh,SP024,Samsung Galaxy Watch6,?? ?i?n t?,2,"5,490,000",12%,"1,318,000","10,980,000","966,000","45,000","10,673,000",Ninja Van,Th? ngân hàng,Facebook,?ã giao,2021-05-13,20,Samsung,??ng h? thông minh
DH2021002813,2021-05-11,KH00001,0853807152,V?nh Long,SP005,Xiaomi Redmi Note 13,?? ?i?n t?,1,"4,990,000",7%,"349,000","4,990,000","464,000","35,000","5,140,000",Ninja Van,COD,Zalo,?ã giao,2021-05-14,20,Xiaomi,?i?n tho?i
DH2021003185,2021-05-11,KH00001,0853807152,V?nh Long,SP008,Laptop Dell Inspiron 15,?? ?i?n t?,4,"13,990,000",0%,0,"55,960,000","5,596,000","30,000","61,586,000",Giao Hàng Ti?t Ki?m,Th? ngân hàng,C?a hàng,?ã giao,2021-05-17,20,Dell,Laptop
DH2021003781,2021-05-11,KH00005,0705762159,TP. H? Chí Minh,SP018,Chu?t Logitech M331,?? ?i?n t?,1,"390,000",0%,0,"390,000","39,000","18,000","447,000",Ninja Van,Th? ngân hàng,Zalo,?ã giao,2021-05-14,20,Logitech,Ph? ki?n
DH2021004597,2021-05-11,KH00063,0795093616,??ng Tháp,SP007,MacBook Air M2,?? ?i?n t?,1,"23,990,000",10%,"2,399,000","23,990,000","2,159,000","45,000","23,795,000",Ninja Van,COD,Shopee,?ã giao,2021-05-16,19,Apple,Laptop
DH2021005767,2021-05-11,KH00009,0853050012,TP. H? Chí Minh,SP012,Tai nghe Samsung Galaxy Buds FE,?? ?i?n t?,2,"1,590,000",0%,0,"3,180,000","318,000","40,000","3,538,000",Giao Hàng Nhanh,COD,Facebook,Hoàn hàng,2021-05-16,20,Samsung,Tai nghe
DH2021006399,2021-05-11,KH00422,0859399016,V?nh Long,SP021,S?c nhanh Anker 20W,?? ?i?n t?,1,"350,000",0%,0,"350,000","35,000","28,000","413,000",VNPost,Ví ?i?n t?,Zalo,?ã giao,2021-05-13,3,Anker,Ph? ki?n
DH2021008855,2021-05-11,KH00011,0931085451,An Giang,SP011,Tai nghe AirPods 3,?? ?i?n t?,1,"3,990,000",0%,0,"3,990,000","399,000","22,000","4,411,000",VNPost,Chuy?n kho?n,TikTok Shop,?ã giao,2021-05-15,20,Apple,Tai nghe
DH2021009681,2021-05-11,KH00021,0783343025,??ng Tháp,SP012,Tai nghe Samsung Galaxy Buds FE,?? ?i?n t?,4,"1,590,000",0%,0,"6,360,000","636,000","18,000","7,014,000",Viettel Post,Ví ?i?n t?,Zalo,?ã giao,2021-05-13,20,Samsung,Tai nghe
DH2021009871,2021-05-11,KH00001,0853807152,Tây Ninh,SP018,Chu?t Logitech M331,?? ?i?n t?,2,"390,000",5%,"39,000","780,000","74,000","18,000","833,000",Ninja Van,Ví ?i?n t?,Shopee,?ã xác nh?n,2021-05-17,20,Logitech,Ph? ki?n
DH2021000130,2021-05-12,KH00001,0853807152,??ng Nai,SP025,Máy in Canon LBP 2900,?? ?i?n t?,1,"4,290,000",5%,"214,000","4,290,000","408,000","28,000","4,512,000",VNPost,COD,C?a hàng,?ã giao,2021-05-14,20,Canon,Máy in
DH2021001542,2021-05-12,KH00002,0771235506,V?nh Long,SP004,iPhone 14,?? ?i?n t?,1,"16,990,000",20%,"3,398,000","16,990,000","1,359,000","35,000","14,986,000",Giao Hàng Nhanh,Chuy?n kho?n,C?a hàng,?ã xác nh?n,2021-05-17,20,Apple,?i?n tho?i
DH2021001585,2021-05-12,KH00189,0817616704,Tây Ninh,SP006,Xiaomi Pad 6,?? ?i?n t?,1,"7,990,000",12%,"959,000","7,990,000","703,000","22,000","7,756,000",J&T Express,Ví ?i?n t?,Shopee,?ã giao,2021-05-18,3,Xiaomi,Máy tính b?ng
DH2021001686,2021-05-12,KH00002,0771235506,An Giang,SP001,Samsung Galaxy A15,?? ?i?n t?,1,"4,590,000",10%,"459,000","4,590,000","413,000","28,000","4,572,000",Viettel Post,Chuy?n kho?n,C?a hàng,?ã giao,2021-05-17,20,Samsung,?i?n tho?i
DH2021002261,2021-05-12,KH00037,0766654656,TP. H? Chí Minh,SP024,Samsung Galaxy Watch6,?? ?i?n t?,1,"5,490,000",5%,"274,000","5,490,000","522,000","25,000","5,763,000",Giao Hàng Nhanh,Chuy?n kho?n,Website,?ã giao,2021-05-14,20,Samsung,??ng h? thông minh
DH2021003283,2021-05-12,KH00407,0948941264,TP. H? Chí Minh,SP011,Tai nghe AirPods 3,?? ?i?n t?,1,"3,990,000",5%,"200,000","3,990,000","379,000","25,000","4,194,000",Giao Hàng Nhanh,Ví ?i?n t?,TikTok Shop,?ã giao,2021-05-15,2,Apple,Tai nghe
DH2021004527,2021-05-12,KH00008,0760351162,TP. H? Chí Minh,SP009,Laptop HP Pavilion 14,?? ?i?n t?,1,"15,990,000",20%,"3,198,000","15,990,000","1,279,000","22,000","14,093,000",J&T Express,COD,Website,?ã xác nh?n,2021-05-18,20,HP,Laptop
DH2021006489,2021-05-12,KH00001,0853807152,??ng Nai,SP002,Samsung Galaxy S24,?? ?i?n t?,1,"18,990,000",3%,"570,000","18,990,000","1,842,000","18,000","20,280,000",VNPost,Ví ?i?n t?,C?a hàng,?ã giao,2021-05-18,20,Samsung,?i?n tho?i
DH2021008144,2021-05-12,KH00009,0853050012,TP. H? Chí Minh,SP012,Tai nghe Samsung Galaxy Buds FE,?? ?i?n t?,10,"1,590,000",0%,0,"15,900,000","1,590,000","18,000","17,508,000",Giao Hàng Ti?t Ki?m,Chuy?n kho?n,Website,?ã giao,2021-05-14,20,Samsung,Tai nghe
DH2021008843,2021-05-12,KH00341,0912490103,V?nh Long,SP025,Máy in Canon LBP 2900,?? ?i?n t?,1,"4,290,000",3%,"129,000","4,290,000","416,000","18,000","4,595,000",Giao Hàng Nhanh,Ví ?i?n t?,Website,?ã giao,2021-05-17,7,Canon,Máy in
DH2021002194,2021-05-13,KH00002,0771235506,C?n Th?,SP002,Samsung Galaxy S24,?? ?i?n t?,1,"18,990,000",7%,"1,329,000","18,990,000","1,766,000","18,000","19,445,000",J&T Express,Ví ?i?n t?,C?a hàng,?ã giao,2021-05-16,20,Samsung,?i?n tho?i
DH2021002608,2021-05-13,KH00001,0853807152,TP. H? Chí Minh,SP021,S?c nhanh Anker 20W,?? ?i?n t?,2,"350,000",7%,"49,000","700,000","65,000","28,000","744,000",J&T Express,Chuy?n kho?n,C?a hàng,?ã giao,2021-05-17,20,Anker,Ph? ki?n
DH2021002878,2021-05-13,KH00003,0967250448,Cà Mau,SP019,Bàn phím Logitech K380,?? ?i?n t?,1,"690,000",5%,"34,000","690,000","66,000","28,000","750,000",J&T Express,Th? ngân hàng,TikTok Shop,?ang giao,2021-05-17,20,Logitech,Ph? ki?n
DH2021006308,2021-05-13,KH00055,0326323995,??ng Tháp,SP008,Laptop Dell Inspiron 15,?? ?i?n t?,4,"13,990,000",15%,"8,394,000","55,960,000","4,757,000","30,000","52,353,000",VNPost,Ví ?i?n t?,Shopee,?ã giao,2021-05-19,14,Dell,Laptop
DH2021007611,2021-05-13,KH00003,0967250448,Cà Mau,SP013,Tai nghe Xiaomi Redmi Buds 5,?? ?i?n t?,1,"990,000",7%,"69,000","990,000","92,000","22,000","1,035,000",Giao Hàng Ti?t Ki?m,Th? ngân hàng,Zalo,?ã giao,2021-05-16,20,Xiaomi,Tai nghe
DH2021008481,2021-05-13,KH02197,0823784673,C?n Th?,SP025,Máy in Canon LBP 2900,?? ?i?n t?,1,"4,290,000",15%,"644,000","4,290,000","365,000","25,000","4,036,000",Viettel Post,COD,Website,?ã giao,2021-05-19,2,Canon,Máy in
DH2021000400,2021-05-14,KH00004,0358998449,V?nh Long,SP022,Cáp s?c Type-C Anker,?? ?i?n t?,4,"190,000",20%,"152,000","760,000","61,000","25,000","694,000",Giao Hàng Nhanh,COD,TikTok Shop,?ã giao,2021-05-18,20,Anker,Ph? ki?n
DH2021001902,2021-05-14,KH00172,0931225669,Cà Mau,SP006,Xiaomi Pad 6,?? ?i?n t?,1,"7,990,000",0%,0,"7,990,000","799,000","22,000","8,811,000",Ninja Van,COD,C?a hàng,?ã xác nh?n,2021-05-16,6,Xiaomi,Máy tính b?ng
DH2021002659,2021-05-14,KH00002,0771235506,C?n Th?,SP025,Máy in Canon LBP 2900,?? ?i?n t?,1,"4,290,000",0%,0,"4,290,000","429,000","18,000","4,737,000",VNPost,Ví ?i?n t?,C?a hàng,?ã xác nh?n,2021-05-18,20,Canon,Máy in
DH2021004130,2021-05-14,KH00775,0705439525,??ng Nai,SP003,iPhone 15,?? ?i?n t?,1,"19,990,000",20%,"3,998,000","19,990,000","1,599,000","40,000","17,631,000",VNPost,Chuy?n kho?n,C?a hàng,?ã giao,2021-05-17,2,Apple,?i?n tho?i
DH2021001916,2021-05-15,KH00008,0760351162,??ng Tháp,SP013,Tai nghe Xiaomi Redmi Buds 5,?? ?i?n t?,1,"990,000",0%,0,"990,000","99,000","40,000","1,129,000",Ninja Van,Chuy?n kho?n,Facebook,?ang giao,2021-05-20,20,Xiaomi,Tai nghe
